1,19136970820594; 8,488784877673652
19,152445452173588; 189,84891994151246
29,933284612036765; 247,55441746182487
39,88436760427502; 313,50355748503887
49,7614187156473; 350,0111171407468
59,16261172573082; 392,40699286995584
69,3986960628057; 423,0262364521624
79,42680644554031; 435,98053181386524
89,33210093342794; 453,0566484270189
99,59814036680697; 463,066785751971
109,39859201763005; 471,89925986222283
119,55978861394453; 473,6657546842732
124,69922727984209; 474,25458629162335
8,868419931761416; 94,6365914786968
