0,9577199570335821; 8,488784877673652
9,596341801202904; 93,2805363360917
19,83370992811937; 203,39204691056534
29,431750713915882; 271,10768175582996
39,38112198636531; 338,2344849937442
49,81747753873079; 391,8181612626057
59,32008994630119; 444,81300592411696
69,32851555146453; 471,3104282548727
79,34635561546631; 491,330702904777
89,35050192115764; 520,7722832722833
99,13126879440944; 543,1478843515881
109,38104688979476; 564,3458222161926
119,28634137768239; 581,4219388293463
129,42357389695357; 599,6757186572002
139,21803452851583; 612,630014018903
149,6000429775866; 623,2289829512054
159,28794905229557; 629,1172990247065
169,32547389386863; 635,5944467055579
179,36556631512497; 640,3050995643589
